"ZUPANIJA_MBR";"GROP_MBR";"GROP_NAZIV";"GROP_VRSTA";"NASELJE_MBR";"NASELJE_NAZIV";"ULICA_MBR";"ULICA_NAZIV"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501074";"Ivanovićev odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501073";"Ivanov put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501076";"Ivanjska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501077";"Ivekovićeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503504";"I. Vidovčica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501079";"Ivirščak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501080";"Ivkančeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503989";"IV. Kozari put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501777";"IV. Luka"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501081";"Ivlje"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721502531";"IV. Požarinje"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721502617";"IV. Proveni put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721502666";"IV. Radnički put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721502708";"IV. Ravnice"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721502746";"IV. Resnik"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721502757";"IV. Retkovec"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721502808";"IV. Rudeški ogranak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503038";"IV. Struge"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501082";"Ivšićev prilaz"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503389";"IV. Trokut"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721500371";"IX. Bukovački ogranak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721502536";"IX. Požarinje"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721502712";"IX. Ravnice"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503394";"IX. Trokut"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503700";"I. Zagrebački odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501083";"Izolska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501084";"Izvorska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501086";"Jablanička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501087";"Jablanička ulica I. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501088";"Jablanovac"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501089";"Jablanovečka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501090";"Jablanska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501092";"Jablanska ulica II. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501091";"Jablanska ulica I. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501094";"Jabukovac"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501095";"Jačkovina"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501096";"Jačkovinski klanec"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501098";"Jadarska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501099";"Jadovska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501101";"Jadranska avenija"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501101";"JADRANSKA AVENIJA"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501100";"Jadranska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501103";"Jagatići"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501106";"Jagnedje"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501109";"Jagodišče"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501111";"Jagodnjak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501112";"Jagustovićev put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501113";"Jahorinska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501115";"Jakopci"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721504007";"Jakopinčići"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501116";"Jakopovići"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501117";"Jakovljanska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501120";"Jakuševečka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501123";"Jakuševečka ulica II. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501122";"Jakuševečka ulica I. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501124";"Jalovečka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501126";"Jalševečka cesta"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501127";"Jalšina"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501128";"Jambrišakov breg"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501129";"Jambrišakov odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501130";"Jamine"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501131";"Jamnička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501133";"Jankomir"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501134";"Jankomirska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501135";"Jankovačka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501137";"Januševečka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501138";"Janjevci"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501139";"Japetićka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501140";"Japranska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501141";"Jarebička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501142";"Jarek donji"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501143";"Jarek gornji"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501144";"Jarek podsusedski"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501145";"Jarminska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501146";"Jarnovićeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501147";"Jaruga"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501148";"Jarun"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501150";"Jarunska obala"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501149";"Jarunska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501152";"Jaruščica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501154";"Jasenik"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501155";"Jasenovačka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501156";"Jaslice"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501158";"Jastrebarska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501159";"Javorinska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501160";"Javorovac"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501161";"Javorska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501162";"Jazbina"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501164";"Jazbinski gaj I."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501165";"Jazbinski gaj II."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501166";"Jazbinski odvojak I."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501168";"Jazbinski odvojak II."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501169";"Jazbinski odvojak III."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501170";"Jazbinski odvojak IV."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501175";"Jazbinski odvojak IX."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501171";"Jazbinski odvojak V."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501172";"Jazbinski odvojak VI."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501173";"Jazbinski odvojak VII."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501174";"Jazbinski odvojak VIII."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501167";"Jazbinski odvojak X."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501176";"Jazvenička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501179";"Jelaspoljska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501182";"Jelašićeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503870";"Jelašićev odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501184";"Jelašićka I."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501185";"Jelašićka II."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501186";"Jelašićka III."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501183";"Jelašićka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721500142";"Jelekovići"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501188";"Jelenčica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501190";"Jelenovac"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501191";"Jelenovački potok"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501192";"Jelenovački vrh"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501193";"Jelenjski put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501195";"Jelšanska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721504024";"Jezerčica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501196";"Jezerska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501197";"Jezuitski trg"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501198";"Ježevska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501203";"Jordanići"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501204";"Jordanovac"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501205";"Jordanovačke livade I."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501206";"Jordanovačke livade II."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501208";"Jordanovački put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501210";"Jorgovanska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501211";"Josipdolska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501212";"Josipovačka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501213";"Jovinovačka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501214";"Jukićeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501215";"Junkovićev put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501217";"Jurandvorska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501219";"Jurdanska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503975";"Jurine"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501220";"Jurini"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501221";"Jurišićeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501223";"Jurja ves"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501224";"Jurja ves III. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501226";"Jurja ves II. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501225";"Jurja ves I. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501227";"Jurjeve stube"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501228";"Jurjevska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501229";"Jurkovićeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501230";"Jurkovići"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501232";"Južna obala II."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501233";"Južna obala III."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501234";"Južna obala IV."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501239";"Južna obala IX."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501236";"Južna obala VI."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501237";"Južna obala VII."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501238";"Južna obala VIII."
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501231";"Južna ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501240";"Južna ulica III. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721504016";"Južna ulica I. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501241";"Južna ulica IV. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501245";"Južna ulica VIII. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501244";"Južna ulica VII. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501243";"Južna ulica VI. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501242";"Južna ulica V. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501248";"Kačićeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501249";"Kajakaški prilaz"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501250";"Kajfešov brijeg"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503970";"Kajkavska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501251";"Kakanjska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501252";"Kalabarovo vrelo"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501253";"Kalenički put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501254";"Kalinovica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501256";"Kalnička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501257";"Kalnički put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501258";"Kaljska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501259";"Kamaufova ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501260";"Kamenarka"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501261";"Kamenarski breg"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501262";"Kamengradska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501263";"Kamenička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501264";"Kamenita ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501266";"Kameniti stol"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501267";"Kamenska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501268";"Kamenjak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501269";"Kameščica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501270";"Kamporska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501271";"Kanalska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501272";"Kanalski put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503951";"Kanalski put IIa odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501275";"Kanalski put II. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501274";"Kanalski put I. odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501288";"Kanarinska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501290";"Kancelak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501291";"Kanfanarska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501292";"Kaninska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501294";"Kapelska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501295";"Kaptol"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501296";"Kaptolska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501297";"Kapucinska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501298";"Kapucinske stube"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501300";"Karamanov prilaz"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501301";"Karasmani"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501303";"Karašička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501304";"Karažnik"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501305";"Karinska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501306";"Karlovačka cesta"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501309";"Kastavska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501314";"Katančićeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501317";"Katićev prilaz"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501318";"Kauzlarićev prilaz"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501321";"Kecerini donji"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501322";"Kecerini gornji"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501323";"Kelčeci"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501324";"Keleki"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501325";"Keleminci"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501326";"Keleminka"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501327";"Kelkovići"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501328";"Kempfova ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501333";"Kesten brijeg"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501335";"Kestenovac"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501338";"Kijevska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501339";"Kikićeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501341";"Kirinščak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501342";"Kistanjska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501344";"Kitani"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501345";"Kladuška ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501347";"Klakovec"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501348";"Klanac"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503243";"Klanac Grgura Tepečića"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501349";"Klanski put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501350";"Klanjčić"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501351";"Klanječka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501355";"Klekovačka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501353";"Klekova ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501357";"Klenovac"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501358";"Klenovnička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501359";"Klenovščak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501360";"Klesarski put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501361";"Klin"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501362";"Klinčaselska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501363";"Klinovec"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501364";"Kliška ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501365";"Kloštarska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501366";"Klovićeva ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503912";"Ključariček"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501367";"Ključarići"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501368";"Ključka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501369";"Kneginečka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501376";"Knezovečki put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501377";"Knežija"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501378";"Kninska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503907";"Kninski trg"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501379";"Kobaridska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501380";"Kobasići"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501381";"Kobaška ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501382";"Kobilićka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721503913";"Kolarinščak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501384";"Kolarova ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501386";"Koledinečka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501387";"Koledovčina"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501390";"Komarevska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501391";"Komarski put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501392";"Kombolova ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501393";"Komedini"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501394";"Komiška ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501395";"Komiški odvojak"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501396";"Komolačka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501397";"Komušari"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501398";"Konavoska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501399";"Končanički put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501402";"Konjička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501403";"Konjščinska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501404";"Konjščinski zavoj"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501405";"Kopačevski put"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501406";"Kopanička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501407";"Koparska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501408";"Kopčevečka ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501409";"Kopernikova ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501410";"Koprivnička ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501412";"Korana"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501413";"Koranska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501414";"Korčulanska ulica"
"21";"1333";"GRAD ZAGREB";"1";"72150";"ZAGREB";"721501415";"Kordeji"
